TARGET_LifeExpectancy,Year,Status,AdultMortality,Alcohol,BMI,Under5LS,Polio,TotalExpenditure,Diphtheria,HIV-AIDS,GDP,Population,Thinness1-19years,IncomeCompositionOfResources,Schooling
71.7,2009,0,19.57153809863184,3.13,28.7,2.0060051470803844,4134426.361194109,3.82,3957056.367599404,0.08707435427813166,5.623768786003875,11.755440177963695,1.591877863732454,0.7898280224967801,3.065941943
69.4,2008,0,19.513468604741252,3.28,28.2,2.0060051470803844,3988093.497995187,3.82,3512282.4686100353,0.08707435427813166,5.623768786003875,11.755440177963695,1.6028038813241838,0.7898280224967801,3.065941943
64.8,2007,0,19.513468604741252,3.21,27.7,2.050023223207156,3845532.770312058,3.82,2288666.2483827756,0.08707435427813166,5.623768786003875,11.755440177963695,1.6135366011199481,0.7898280224967801,3.065941943
69.9,2006,0,19.513468604741252,3.13,27.2,2.0904201830228133,4134426.361194109,3.82,1640500.7603064124,0.08707435427813166,5.623768786003875,11.755440177963695,1.6135366011199481,0.7898280224967801,3.065941943
66.6,2005,0,19.513468604741252,3.13,26.7,2.1277072244333084,4134426.361194109,3.82,1336539.9864385242,0.08707435427813166,5.623768786003875,11.755440177963695,1.6240822523416543,0.7898280224967801,3.065941943
70.3,2004,0,19.629414431744276,3.08,26.2,2.224675748559561,4134426.361194109,3.82,1075650.788521793,0.08707435427813166,5.623768786003875,11.755440177963695,1.6344467755668994,0.7898280224967801,3.065941943
64.3,2003,0,20.19793404638924,2.53,25.7,2.3048019662409915,3988093.497995187,3.82,960099.4326331308,0.08707435427813166,5.623768786003875,11.755440177963695,1.6344467755668994,0.7898280224967801,3.065941943
65.2,2002,0,21.018339201917705,3.52,25.2,2.393284235289813,3311811.9829578423,3.82,667207.5873154118,0.08707435427813166,5.623768786003875,11.755440177963695,1.644635840060048,0.7898280224967801,3.065941943
85.9,2017,1,12.773487458189216,10.99,58.8,-0.0,3311811.9829578423,9.51,4113984.017376021,0.08707435427813166,7.86867600530957,15.553074806989798,0.6950276096041781,2.491784192278035,4.38178046
83.2,2016,1,12.957243052510382,9.64,58.4,-0.0,3439882.884466513,1.8,4275375.125375489,0.08707435427813166,9.824106274715952,15.546010568492928,0.6950276096041781,2.5068387047283993,4.38178046
80.7,2015,1,13.138255482473745,9.5,58.1,-0.0,3439882.884466513,11.25,4275375.125375489,0.08707435427813166,9.808699998968033,15.540940035662826,0.6950276096041781,2.496795939112976,4.324349662
84.3,2014,1,13.227768165990659,9.26,57.7,-0.0,3439882.884466513,1.98,4275375.125375489,0.08707435427813166,7.948014531594405,15.536771022055307,0.6950276096041781,2.4867788629097363,4.289522118
78.8,2013,1,13.49248983972183,10.47,57.4,-0.0,3066035.5072003617,1.87,3804514.741928817,0.08707435427813166,9.815759517611788,13.231346921959592,0.6950276096041781,2.4272136959546398,4.110960958
79.0,2012,1,13.921692970374044,10.28,57.0,-0.0,15354.55741536781,11.8,17674.36843988223,0.08707435427813166,7.945770766472265,15.528890921077156,0.6950276096041781,2.4075623859881774,4.098780306
76.9,2011,1,14.089431694787917,10.08,56.6,-0.0,2833691.8243402354,11.47,3512282.4686100353,0.08707435427813166,9.769518639712608,13.222018649064289,0.6950276096041781,2.4075623859881774,4.098780306
79.6,2010,1,14.255038231721151,10.7,56.3,-0.0,2722413.2950793756,1.18,3372439.6011714824,0.08707435427813166,9.847187686764777,15.519098158911268,0.6950276096041781,2.4075623859881774,4.098780306
73.0,2009,1,14.660202577524586,10.99,55.9,-0.0,2614320.9231378855,9.99,3236678.322512688,0.08707435427813166,9.773811883548,15.513222683008678,0.7356234155734541,2.3977747579736324,4.086563348
77.8,2008,1,14.660202577524586,11.02,55.4,-0.0,3311811.9829578423,9.92,4113984.017376021,0.08707435427813166,7.855092441157783,15.508788022465463,0.7356234155734541,2.3880124293799074,4.110960958
79.0,2007,1,14.580147096264607,11.28,55.0,-0.0,3311811.9829578423,9.77,4113984.017376021,0.08707435427813166,9.633642632848778,15.505501570876264,0.7356234155734541,2.3637170376597094,4.074309757
76.7,2006,1,15.053543918936976,11.27,54.4,-0.0,3571487.1557523236,9.67,4441307.651682969,0.08707435427813166,9.596370509074783,13.20766546105074,0.7356234155734541,2.344393988612897,4.062019202
73.9,2005,1,4.533410426861634,11.54,53.9,-0.0,3706683.9470162503,9.51,4611860.080331567,0.08707435427813166,7.72498761646165,13.198535218314978,0.7356234155734541,2.29177206407938,4.037325848
76.1,2004,1,5.239649583784954,11.34,53.3,-0.0,3988093.497995187,9.33,4967141.188602725,0.08707435427813166,9.334201911889183,15.497442326281327,0.7356234155734541,2.2586775354630144,4.074309757
79.5,2003,1,4.778740712334192,11.56,52.8,-0.0,3845532.770312058,9.1,4787111.417310728,0.08707435427813166,7.583114048813341,15.494247455027917,0.7741015077277604,2.1980189765795166,4.024922359
74.3,2002,1,4.778740712334192,11.69,52.2,-0.0,3845532.770312058,8.7,4787111.417310728,0.08707435427813166,7.581337017485284,15.490664298238363,0.7741015077277604,2.1887789803637934,4.062019202
60.4,2015,0,12.008504658454774,0.01,58.4,-0.0,3706683.9470162503,5.58,4611860.080331567,0.08707435427813166,6.201529946886223,11.755440177963695,1.1671419209804952,1.6043601226978146,3.563705936
75.5,2017,0,18.7401217576938,6.05,58.9,1.700894095806354,2614320.9231378855,4.34,2977101.9786384534,0.2059655542476126,8.0287633665133,14.23972806887327,1.2846207431934384,1.5929539279390086,3.633180425
70.8,2016,0,18.861415765660357,5.92,57.9,1.700894095806354,15354.55741536781,4.38,3804514.741928817,0.2059655542476126,8.003250492784954,11.89029283629403,1.2846207431934384,1.5702883255673186,3.633180425
72.7,2015,0,19.04173509745151,5.93,56.8,1.700894095806354,2119684.5782259717,4.12,2732961.7320779325,0.2059655542476126,6.080640025634188,14.063382623663403,1.2846207431934384,1.559028667782242,3.633180425
74.2,2014,0,20.02928700520072,5.93,55.8,1.700894095806354,2407468.7391997073,4.26,2977101.9786384534,0.24763340897732788,7.963356281647257,11.656982517963653,1.2846207431934384,1.5478176056521713,3.619392214
72.5,2013,0,5.667479968379981,5.91,54.7,1.700894095806354,2308596.91083542,4.22,2853138.9860648005,0.3323674908365697,7.93428178058701,9.456809748593889,1.2846207431934384,1.5366550143450888,3.605551275
72.5,2012,0,19.57153809863184,6.02,53.6,1.7776602796578975,2407468.7391997073,4.6,3372439.6011714824,0.3684008707210896,7.889458688496944,16.107841759035153,1.2846207431934384,1.514474745380932,3.591656999
73.7,2011,0,19.04173509745151,6.05,52.6,1.7776602796578975,2407468.7391997073,4.41,2616497.6123292837,0.4055058561217608,7.811024586732181,16.094597519691003,1.302316581814777,1.5071241244181635,3.591656999
74.2,2010,0,19.279222312425677,6.12,51.5,1.7776602796578975,2509358.1367266863,4.2,2616497.6123292837,0.4230540818313133,5.904757748762009,13.778485512567373,1.302316581814777,1.4961381931010052,3.577708764
70.3,2009,0,19.45520413592481,6.05,5.4,1.7776602796578975,2509358.1367266863,4.34,2977101.9786384534,0.43679573964453705,7.758930200447423,13.76878890295391,1.302316581814777,1.4706903760317163,3.563705936
75.3,2008,0,20.25379785733264,6.2,49.3,1.7776602796578975,2722413.2950793756,4.34,3512282.4686100353,0.44776191982836416,7.601514790633555,16.053166440178156,1.3195448692415475,1.4419243972918738,3.54964787
69.3,2007,0,7.785167937167009,5.71,48.2,1.7776602796578975,2509358.1367266863,4.26,3236678.322512688,0.45665600011806434,7.567593156121467,16.038788989003326,1.3195448692415475,1.4099643445114478,3.54964787
71.6,2006,0,22.159815736803072,5.16,47.2,1.7776602796578975,983579.8218650061,4.28,2288666.2483827756,0.46048621632557696,7.2210295073911865,13.724488968994203,1.3363279451861048,1.402919548355747,3.535533906
69.5,2005,0,6.804183272981799,6.32,46.1,1.7776602796578975,931951.4774878642,5.53,2288666.2483827756,0.46715178610604974,7.203910277381704,13.70656138856218,1.3363279451861048,1.3994049552560779,3.521363372
71.4,2004,0,20.857175522591604,6.43,45.1,1.7776602796578975,1473837.8118026606,5.79,2616497.6123292837,0.47006230499114876,3.623932520520059,15.993924316000118,1.3526866252726033,1.3819098567659838,3.507135583
71.4,2003,0,20.803139973505196,6.13,44.1,1.8448127805315557,1273161.559457295,5.59,1640500.7603064124,0.4727327515045986,7.359630699835486,15.978503184221355,1.3686403348644445,1.3680069444528344,3.507135583
71.3,2002,0,20.14189533140907,6.58,43.1,1.8448127805315557,1273161.559457295,5.9,2186339.6168382503,0.4727327515045986,5.39038024502907,15.962917009626295,1.3686403348644445,1.3507442832830912,3.492849839
76.1,2017,0,16.525457606254342,3.82,54.2,1.700894095806354,2308596.91083542,5.9,2186339.6168382503,0.08707435427813166,6.078001563331193,16.59708181616211,0.7356234155734541,1.6738326976611828,3.741657387
78.7,2016,0,16.734010287337654,3.82,53.5,1.700894095806354,2308596.91083542,9.16,2732961.7320779325,0.08707435427813166,8.02419326836088,14.281199894016455,0.7356234155734541,1.6660253980113136,3.741657387
76.4,2015,0,16.734010287337654,3.77,52.8,1.7776602796578975,2614320.9231378855,7.29,3236678.322512688,0.08707435427813166,6.143043645634431,16.566719030365597,0.7741015077277604,1.6196447755912553,3.660601044
79.2,2014,0,17.142717425053807,3.92,52.1,1.7776602796578975,2407468.7391997073,6.48,3236678.322512688,0.08707435427813166,6.001320149429379,16.55115426568329,0.7741015077277604,1.5891627515924092,3.646916506
77.4,2013,0,17.409293945284965,3.99,51.4,1.7776602796578975,2407468.7391997073,5.92,3372439.6011714824,0.08707435427813166,7.854522867877444,16.53531507232554,0.7741015077277604,1.5627764813592362,3.633180425
78.3,2012,0,17.606289415343895,3.95,5.7,1.7776602796578975,2722413.2950793756,5.9,3804514.741928817,0.08707435427813166,7.760692546432359,14.216612159810895,0.7741015077277604,1.5366550143450888,3.619392214
82.3,2011,0,17.80086377690214,3.87,5.0,1.7776602796578975,3066035.5072003617,5.58,4275375.125375489,0.08707435427813166,7.686717398541838,16.502764338120937,0.7741015077277604,1.532944900308816,3.619392214
74.0,2010,0,17.92927535913746,3.76,49.3,1.8448127805315557,3439882.884466513,5.66,4611860.080331567,0.08707435427813166,7.690449388636387,16.486036238564758,0.7741015077277604,1.518158069712629,3.605551275
75.8,2009,0,5.239649583784954,3.63,48.6,1.8448127805315557,3571487.1557523236,5.94,4611860.080331567,0.1537518032505875,5.600744531435173,14.170000215903904,0.8106574991531772,1.510796765152632,3.591656999
73.7,2008,0,18.245904455589372,3.52,47.9,1.8448127805315557,3187215.664452253,5.86,4611860.080331567,0.2059655542476126,5.540968424158537,14.149657235424899,0.8106574991531772,1.4997948429987638,3.577708764
73.1,2007,0,18.679143827304994,3.54,47.2,1.8448127805315557,2833691.8243402354,5.87,3957056.367599404,0.2059655542476126,5.504391700084825,16.435474841328308,0.8106574991531772,1.4815647581655078,3.577708764
71.5,2006,0,18.494858962015645,3.65,46.5,1.8448127805315557,15354.55741536781,6.22,3372439.6011714824,0.2059655542476126,5.378335284404861,14.122735665197483,0.8454617079835125,1.459863593752685,3.563705936
77.8,2005,0,18.679143827304994,3.69,45.8,1.904351325307443,3845532.770312058,6.46,3236678.322512688,0.2059655542476126,5.264390351840563,14.099907991892339,0.8454617079835125,1.449084287313531,3.54964787
72.5,2004,0,19.04173509745151,3.88,45.1,1.904351325307443,2722413.2950793756,5.64,3372439.6011714824,0.2059655542476126,7.134913056994565,9.52704712346858,0.8454617079835125,1.4347855158798386,3.535533906
71.5,2003,0,19.10141763120917,4.13,44.3,1.904351325307443,15354.55741536781,3.86,3512282.4686100353,0.2059655542476126,5.060602288545881,16.369068743212935,0.878663289854278,1.4170299844257697,3.521363372
72.3,2002,0,19.396742849879423,3.99,43.6,1.957722610781198,2212687.210647574,3.38,3236678.322512688,0.2059655542476126,6.792667557485629,16.351474324252024,0.878663289854278,1.4099643445114478,3.521363372
79.7,2017,0,19.16089166717317,0.21,61.1,2.8016092252044156,3311811.9829578423,5.4,4113984.017376021,0.08707435427813166,5.623768786003875,11.755440177963695,1.1882190987339467,1.4815647581655078,3.619392214
78.2,2016,0,19.279222312425677,0.21,6.2,2.815729519533878,3439882.884466513,5.64,4275375.125375489,0.08707435427813166,6.660974169711963,11.755440177963695,1.1882190987339467,1.4743098750764172,3.619392214
79.4,2015,0,19.16089166717317,0.21,59.4,2.8225893804760633,3845532.770312058,5.46,4787111.417310728,0.08707435427813166,5.623768786003875,11.755440177963695,1.2086527805075242,1.4562652226342188,3.577708764
72.7,2014,0,19.513468604741252,0.23,58.6,2.8293217876606738,3311811.9829578423,5.29,4113984.017376021,0.08707435427813166,5.623768786003875,11.755440177963695,1.2086527805075242,1.3662748870658963,3.521363372
74.6,2013,0,19.687099390665914,0.22,57.8,2.8293217876606738,3706683.9470162503,5.4,4611860.080331567,0.08707435427813166,5.623768786003875,11.755440177963695,1.2086527805075242,1.4205706322284886,3.521363372
70.4,2012,0,19.97271424542069,0.22,57.0,2.8293217876606738,3845532.770312058,4.8,4787111.417310728,0.08707435427813166,5.623768786003875,11.755440177963695,1.2284783737963507,1.3994049552560779,3.492849839
68.4,2011,0,20.02928700520072,0.21,56.2,2.8293217876606738,3845532.770312058,5.1,4787111.417310728,0.08707435427813166,5.623768786003875,11.755440177963695,1.2284783737963507,1.378426378504308,3.464101615
69.0,2010,0,19.915960283575863,0.24,55.5,2.8359310160570894,3845532.770312058,4.82,4787111.417310728,0.08707435427813166,5.623768786003875,11.755440177963695,1.2477285132734086,1.3507442832830912,3.449637662
67.6,2009,0,19.859023486806294,0.21,54.8,2.8359310160570894,3988093.497995187,4.95,4967141.188602725,0.08707435427813166,5.623768786003875,11.755440177963695,1.2477285132734086,1.3267920320906086,3.420526275
69.7,2008,0,20.08568017196039,0.18,54.2,2.842421135204676,3988093.497995187,5.24,4967141.188602725,0.08707435427813166,5.623768786003875,11.755440177963695,1.266433339406709,1.2997240328244453,3.391164992
67.5,2007,0,20.02928700520072,0.16,53.5,2.855059372383055,3988093.497995187,5.6,4967141.188602725,0.08707435427813166,5.623768786003875,11.755440177963695,1.266433339406709,1.2763055382896367,3.376388603
67.9,2006,0,20.14189533140907,0.16,52.9,2.8672654084682225,3845532.770312058,5.21,4787111.417310728,0.08707435427813166,5.623768786003875,11.755440177963695,1.2846207431934384,1.2564289102228583,3.346640106
67.6,2005,0,20.25379785733264,0.15,52.3,2.879065589404813,3988093.497995187,5.41,4967141.188602725,0.08707435427813166,5.623768786003875,11.755440177963695,1.2846207431934384,1.2498434671435292,3.361547263
67.4,2004,0,20.19793404638924,0.15,51.8,2.8960569827194713,3845532.770312058,5.97,4787111.417310728,0.08707435427813166,5.623768786003875,11.755440177963695,1.302316581814777,1.2367325136713474,3.346640106
63.6,2003,0,20.19793404638924,0.14,51.2,2.9122618355754963,4134426.361194109,5.75,5152029.43824657,0.08707435427813166,5.623768786003875,11.755440177963695,1.3195448692415475,1.2204558235701628,3.33166625
68.3,2002,0,19.859023486806294,0.14,5.7,2.932754804443313,3988093.497995187,5.55,4967141.188602725,0.08707435427813166,5.623768786003875,11.755440177963695,1.3363279451861048,1.201087321477195,3.31662479
73.6,2017,0,20.25379785733264,2.77,56.1,0.986185633116159,3187215.664452253,6.91,3804514.741928817,0.1537518032505875,7.661550897347411,15.658038867411165,0.878663289854278,1.4455017139338868,3.633180425
72.7,2016,0,20.42035494335653,2.52,55.4,0.986185633116159,3311811.9829578423,6.77,4275375.125375489,0.1537518032505875,7.633531830774699,15.653069851733681,0.878663289854278,1.4383523328019492,3.633180425
75.1,2015,0,20.58539128836142,2.42,54.7,0.986185633116159,3187215.664452253,6.95,3957056.367599404,0.1537518032505875,7.614109749523739,13.346749356585295,0.878663289854278,1.4347855158798386,3.633180425
72.1,2014,0,20.42035494335653,2.48,54.1,0.986185633116159,3311811.9829578423,6.7,3957056.367599404,0.2059655542476126,7.599649397222324,15.64348076619709,0.878663289854278,1.4170299844257697,3.633180425
70.0,2013,0,21.28387724209477,2.37,53.4,0.986185633116159,15354.55741536781,6.81,3512282.4686100353,0.2059655542476126,7.579802005935514,13.336274036444756,0.9103935650542012,1.402919548355747,3.605551275
73.3,2012,0,20.96477385956522,2.36,52.8,0.986185633116159,2833691.8243402354,6.91,3512282.4686100353,0.2059655542476126,7.51985244113229,15.634338027695776,0.9103935650542012,1.3888923410300833,3.591656999
70.3,2011,0,6.976818987486145,2.55,52.1,0.986185633116159,3066035.5072003617,6.83,3804514.741928817,0.2059655542476126,7.493822537435981,15.629891553473874,0.9103935650542012,1.3888923410300833,3.577708764
71.6,2010,0,21.125008494183,2.68,51.4,1.2105451685669755,3988093.497995187,6.21,4967141.188602725,0.2059655542476126,5.594998034595688,11.020774381469046,0.9407687208380768,1.378426378504308,3.660601044
70.6,2009,0,6.976818987486145,2.83,5.8,1.2105451685669755,4134426.361194109,6.32,5152029.43824657,0.2059655542476126,5.538516486435127,13.434945358032437,0.9407687208380768,1.3714749269084674,3.591656999
74.8,2008,0,22.008115267444417,2.77,5.1,1.2105451685669755,3706683.9470162503,6.68,4611860.080331567,0.1537518032505875,5.6085030445295505,13.394644461120068,0.9407687208380768,1.3507442832830912,3.591656999
70.2,2007,0,22.109380542802054,2.77,49.4,1.2105451685669755,2833691.8243402354,7.19,3512282.4686100353,0.1537518032505875,7.3518147550015085,13.35182453058065,0.9698920240188253,1.3267920320906086,3.563705936
69.8,2006,0,22.210120571285593,2.9,48.6,1.2105451685669755,15354.55741536781,7.3,17674.36843988223,0.2059655542476126,7.290374027683503,8.820994645747902,0.9698920240188253,1.2997240328244453,3.521363372
69.1,2005,0,7.937282537440047,3.1,47.8,1.3758877223251689,3311811.9829578423,7.61,4275375.125375489,0.2059655542476126,7.253925559862977,15.602514571247351,0.997855646154198,1.2729802094580087,3.464101615
77.3,2004,0,7.145496837254329,2.97,47.0,1.3758877223251689,2029534.3356081308,7.9,2503674.570401283,0.24763340897732788,5.278356442613945,10.992604906642436,0.997855646154198,1.2498434671435292,3.435112807
64.8,2003,0,22.410054912064716,2.88,46.2,1.3758877223251689,3439882.884466513,8.2,3957056.367599404,0.24763340897732788,7.1919508682715225,13.297932185625573,1.0247421796178404,1.2302069311081931,3.405877273
70.7,2002,0,22.360262243875844,2.79,45.3,1.5056054147396474,3988093.497995187,8.17,5152029.43824657,0.24763340897732788,7.155432552441731,15.58496068069916,1.0247421796178404,1.2043030543208748,3.361547263
55.5,2017,0,8.377395998273698,7.19,24.5,1.3758877223251689,15354.55741536781,2.5,17674.36843988223,0.4975458171646954,6.730067260473706,13.977109714600646,1.8477480175520784,1.1253783690155048,3.033150178
59.1,2016,0,8.377395998273698,0.01,24.0,1.3758877223251689,28690.37200363986,3.8,17674.36843988223,0.4990670170634337,5.05540670358224,13.937218326216447,1.854842596095445,1.1253783690155048,3.033150178
56.4,2015,0,27.190494317168525,10.72,23.5,1.3758877223251689,15354.55741536781,3.73,17674.36843988223,0.5059263048592798,7.158619641028643,12.121309648130659,1.8618497409918155,1.1378019640032326,3.033150178
54.0,2014,0,27.585370289680494,11.89,23.0,1.3758877223251689,15354.55741536781,4.0,33318.99103639854,0.5120131700085472,8.993854924973057,11.839296859412013,1.8687714238605655,1.1284770230495236,3.033150178
58.2,2013,0,27.857929145273733,10.99,22.6,1.3758877223251689,154741.93232169616,3.29,219781.72839752983,0.511191485771001,8.989966452601212,11.50719910059678,1.8823659716716394,1.1191955235922786,3.033150178
49.9,2012,0,27.663562191087102,9.93,22.1,1.3758877223251689,662186.8411658789,3.84,282453.903247757,0.5102191139073647,8.811918455500244,11.46283145115816,1.8890424695535737,1.147170467029781,3.033150178
55.9,2011,0,8.65854052358403,7.97,21.7,1.3758877223251689,586395.4062756093,5.32,260290.100305053,0.5104273720528509,6.902142225079498,11.503995713149065,1.9021625683682215,1.150303002688205,3.016620626
57.1,2010,0,27.624498325983943,8.34,21.3,1.3758877223251689,517068.3026274908,2.31,239415.2367890883,0.5079541258339215,9.03612315425641,13.674428444546676,1.908609470200165,1.1565826528114054,3.016620626
57.2,2009,0,27.663562191087102,6.86,2.9,1.3758877223251689,484719.2838530325,2.25,219781.72839752983,0.5066597942820382,8.745397171902558,13.628369807487989,1.9212848539226364,1.1409199521576607,3.0
55.1,2008,0,27.585370289680494,7.28,2.5,1.3758877223251689,424435.0775954595,2.13,17674.36843988223,0.5042499510978823,8.574996985059933,13.582590623167174,1.9336789617216072,1.085533079334138,3.0
57.4,2007,0,27.585370289680494,7.19,2.2,1.3758877223251689,15354.55741536781,1.63,184051.94098905366,0.502230755917666,5.023051123578386,13.537537203021092,1.939774102987377,1.067415112279785,2.949576241
55.3,2006,0,27.546177786436324,6.28,19.8,1.3758877223251689,320345.5720976166,2.4,167864.01280447713,0.4990670170634337,6.156085112659578,13.493674488181986,0.6520880000235729,1.0375970532570737,2.915475947
52.6,2005,0,27.46759818491376,7.13,19.5,1.3758877223251689,275884.8334605119,2.23,152734.15403448613,0.49176689154209446,7.543888196410252,13.45110725561935,0.7356234155734541,1.0405576653170578,2.898275349
48.9,2004,0,27.46759818491376,6.01,19.1,1.3758877223251689,236055.81440579714,2.5,138618.33771452794,0.48148271742422605,7.31470967995908,11.107165313341005,0.8106574991531772,1.0053391195547419,2.863564213
53.3,2003,0,27.46759818491376,5.07,18.7,1.3758877223251689,217781.4797086351,1.78,125473.26807259857,0.46715178610604974,7.17217950212167,13.3688515111732,0.878663289854278,0.9622556448298312,2.828427125
52.6,2002,0,27.546177786436324,4.46,18.3,1.3758877223251689,184324.0391479949,2.73,113256.38765767952,0.4524332149978632,4.95947668799299,13.328276127440867,0.9103935650542012,0.0,0.0
64.3,2017,0,24.125089007944897,0.62,18.6,1.700894095806354,3571487.1557523236,3.3,4441307.651682969,0.24763340897732788,5.38933237154048,14.499559474558936,1.8477480175520784,0.6792051205913024,2.236067977
66.4,2016,0,24.397570526386243,0.01,18.0,1.7776602796578975,3439882.884466513,3.34,4275375.125375489,0.24763340897732788,5.38933237154048,14.499559474558936,1.854842596095445,0.6744845124584752,2.236067977
62.9,2015,0,24.62199752421219,0.01,17.5,1.7776602796578975,3439882.884466513,3.1,4275375.125375489,0.28142797000526026,5.38933237154048,14.499559474558936,1.8618497409918155,0.6697803042240716,2.236067977
64.6,2014,0,24.976269173811556,0.01,17.0,1.7776602796578975,3439882.884466513,2.98,4275375.125375489,0.3092237653250318,5.38933237154048,14.499559474558936,1.8687714238605655,0.6604209518752141,2.236067977
62.2,2013,0,25.49708730403049,0.62,16.5,1.7776602796578975,3706683.9470162503,3.6,4611860.080331567,0.3323674908365697,6.0171346059354445,13.011362540554494,1.8756095521126293,0.6488134075067856,2.236067977
62.4,2012,0,26.00592395014779,0.61,16.0,1.8448127805315557,15354.55741536781,3.24,17674.36843988223,0.3684008707210896,5.85406008699451,10.691581210405026,1.8823659716716394,0.6465040758284564,2.258317958
60.9,2011,0,26.544499969951072,0.63,15.5,1.8448127805315557,3187215.664452253,3.3,3957056.367599404,0.3825895561442765,3.7391472405739856,12.974638010968732,1.8890424695535737,0.6418975558763387,2.28035085
68.0,2010,0,26.990542602482826,0.49,15.1,1.8448127805315557,3439882.884466513,3.69,4275375.125375489,0.39484537450140406,5.517456117411683,15.258335524782705,1.895640776313603,0.6511267926165717,2.28035085
58.2,2009,0,27.269999869614292,1.23,14.7,1.8448127805315557,3066035.5072003617,3.29,3804514.741928817,0.41483773518903055,5.491833754295667,15.239421461628133,1.9021625683682215,0.6488134075067856,2.302172887
57.4,2008,0,27.546177786436324,0.97,14.3,1.8448127805315557,3439882.884466513,3.3,4275375.125375489,0.4230540818313133,5.436643377520798,13.053330505117357,1.908609470200165,0.6488134075067856,2.302172887
61.2,2007,0,8.65854052358403,1.07,13.9,1.8448127805315557,3706683.9470162503,2.97,4611860.080331567,0.43679573964453705,5.372698829068649,10.58903089706934,1.9149830564531038,0.0,2.323790008
59.1,2006,0,27.78037168341039,0.64,13.6,1.904351325307443,3988093.497995187,3.14,4967141.188602725,0.44776191982836416,5.4056483453346775,15.165820942044384,1.9275163434496336,0.0,2.236067977
59.6,2005,0,27.81918177702561,0.56,13.3,1.904351325307443,3571487.1557523236,3.5,4113984.017376021,0.4524332149978632,5.22157700801086,15.134132158010768,1.9336789617216072,0.0,2.167948339
57.3,2004,0,27.81918177702561,0.83,13.1,1.904351325307443,3187215.664452253,4.2,17674.36843988223,0.4524332149978632,3.1152056223007047,15.100502546901078,1.945803120689971,0.0,2.097617696
55.2,2003,0,27.896614070905407,0.61,12.8,1.904351325307443,2833691.8243402354,3.95,3104923.8597250967,0.45665600011806434,5.152521605394924,15.067451474381686,0.6520880000235729,0.0,2.073644135
45.5,2002,0,36.06453133257925,0.83,12.6,1.904351325307443,2119684.5782259717,4.43,2503674.570401283,0.4524332149978632,3.34615652322127,12.73458395156219,0.7356234155734541,0.0,1.974841766
80.6,2017,0,16.595296876100747,11.64,59.9,-0.0,3311811.9829578423,5.28,4113984.017376021,0.08707435427813166,6.961643623165516,11.787119481191297,0.9698920240188253,2.2026481547644594,4.062019202
74.3,2016,0,16.80289263501504,0.01,59.4,-0.0,3311811.9829578423,6.38,4113984.017376021,0.08707435427813166,8.932190766835602,14.089001156114996,0.9698920240188253,2.1887789803637934,4.062019202
78.6,2015,0,17.142717425053807,0.01,59.0,-0.0,3439882.884466513,6.48,4275375.125375489,0.08707435427813166,7.031627860117481,14.091623717865975,0.9698920240188253,2.1703722938438705,4.062019202
75.7,2014,0,17.67141243186164,0.01,58.5,-0.0,3439882.884466513,6.36,4275375.125375489,0.08707435427813166,8.825045858774072,14.09518263589223,0.9698920240188253,2.142944952003283,4.062019202
76.1,2013,0,17.865198079222825,0.01,58.0,-0.0,3311811.9829578423,5.83,4113984.017376021,0.08707435427813166,8.826546846077818,14.098762080006669,0.9698920240188253,2.088744143476102,4.049691346
78.2,2012,0,17.80086377690214,14.97,57.6,-0.0,3439882.884466513,6.25,4275375.125375489,0.08707435427813166,8.68647669126802,14.101797908243109,0.9698920240188253,2.0664162239580692,4.024922359
78.2,2011,0,18.981842008382504,15.04,57.1,-0.0,3571487.1557523236,6.93,4441307.651682969,0.08707435427813166,8.691239470369682,14.104078487928401,0.997855646154198,2.079794989676907,4.01248053
73.5,2010,0,19.629414431744276,16.99,56.7,-0.0,3571487.1557523236,6.6,4441307.651682969,0.08707435427813166,7.016222612214607,9.50144159247362,0.997855646154198,2.0753294105543962,4.01248053
72.4,2009,0,20.857175522591604,17.87,56.3,-0.0,3571487.1557523236,5.16,4441307.651682969,0.08707435427813166,8.785981780332703,9.508071780280964,0.997855646154198,2.0486616035657033,4.01248053
75.3,2008,0,20.803139973505196,16.58,55.9,-0.0,3571487.1557523236,5.1,4441307.651682969,0.08707435427813166,8.566347168290388,11.81066429825487,1.0247421796178404,2.0178204282943737,4.01248053
73.2,2007,0,20.857175522591604,15.52,55.5,-0.0,3706683.9470162503,5.2,4611860.080331567,0.08707435427813166,6.724418457595752,14.119145946847318,1.0247421796178404,1.974265260538311,3.987480407
75.1,2006,0,21.178114898784123,15.07,55.2,-0.0,3571487.1557523236,5.13,4275375.125375489,0.08707435427813166,6.374646221512308,11.82228340909987,1.0506259050431834,1.9441269358222262,3.962322551
73.3,2005,0,21.389046806470713,11.64,54.9,-0.0,3571487.1557523236,4.92,4275375.125375489,0.08707435427813166,8.112849151689181,9.530392824458414,1.0506259050431834,1.9142752257534124,3.949683532
70.3,2004,0,22.008115267444417,11.48,54.6,-0.0,3439882.884466513,4.84,4275375.125375489,0.08707435427813166,5.948991437084217,11.834537838684417,1.0755738572975508,1.8847085045811176,3.924283374
77.6,2003,0,22.70620020572229,0.01,54.3,-0.0,3439882.884466513,4.85,4275375.125375489,0.08707435427813166,7.7323426225709,14.1434572696427,1.09964672706066,1.842961483349884,3.872983346
